"id","usagecounter","appver","datecreated"
123489991,1,"0.0.0","2024-05-14 19:09:12"
123489990,0,"0.0.0","2024-05-14 12:06:17"
123489989,2,"0.0.0","2024-05-14 10:55:38"
123489988,1,"0.0.0","2024-05-14 10:25:48"
123489987,1,"0.0.0","2024-05-14 07:04:09"
123489986,5,"0.0.0","2024-05-14 01:42:59"
123489985,1,"0.0.0","2024-05-14 00:11:34"
123489984,1,"0.0.0","2024-05-13 23:04:35"
123489983,1,"0.0.0","2024-05-13 23:04:32"
123489982,7,"0.0.0","2024-05-13 21:17:15"
123489981,1,"0.0.0","2024-05-13 21:06:58"
123489980,0,"0.0.0","2024-05-13 20:36:59"
123489979,0,"0.0.0","2024-05-13 20:29:51"
123489978,1,"0.0.0","2024-05-13 20:23:39"
123489977,0,"0.0.0","2024-05-13 16:52:10"
123489976,0,"0.0.0","2024-05-13 15:38:41"
123489975,1,"0.0.0","2024-05-13 13:10:27"
123489974,0,"0.0.0","2024-05-13 12:47:29"
123489973,1,"0.0.0","2024-05-13 11:42:45"
123489972,0,"0.0.0","2024-05-13 10:44:01"
123489971,2,"0.0.0","2024-05-13 07:49:44"
123489970,3,"0.0.0","2024-05-13 06:49:43"
123489969,0,"0.0.0","2024-05-13 00:11:58"
123489968,1,"0.0.0","2024-05-12 17:21:36"
123489967,0,"0.0.0","2024-05-12 13:41:38"
123489966,0,"0.0.0","2024-05-12 13:08:11"
123489965,0,"0.0.0","2024-05-12 12:04:51"
123489964,0,"0.0.0","2024-05-12 11:21:00"
123489963,3,"0.0.0","2024-05-12 01:04:40"
123489962,5,"0.0.0","2024-05-11 23:10:32"
123489961,5,"0.0.0","2024-05-11 22:20:53"
123489960,0,"0.0.0","2024-05-11 18:13:08"
123489959,0,"0.0.0","2024-05-11 13:35:09"
123489958,4,"0.0.0","2024-05-11 13:24:15"
123489957,0,"0.0.0","2024-05-11 13:11:55"
123489956,0,"0.0.0","2024-05-11 13:09:15"
123489955,1,"0.0.0","2024-05-11 12:53:55"
123489954,0,"0.0.0","2024-05-11 09:40:38"
123489953,0,"0.0.0","2024-05-11 03:28:41"
123489952,0,"0.0.0","2024-05-11 00:05:47"
123489951,3,"0.0.0","2024-05-10 23:26:45"
123489950,1,"0.0.0","2024-05-10 22:13:36"
123489949,0,"0.0.0","2024-05-10 19:52:41"
123489948,1,"0.0.0","2024-05-10 16:15:37"
123489947,0,"0.0.0","2024-05-10 15:02:33"
123489946,0,"0.0.0","2024-05-10 13:31:01"
123489945,2,"0.0.0","2024-05-10 13:06:13"
123489944,0,"0.0.0","2024-05-10 12:59:10"
123489943,2,"0.0.0","2024-05-10 12:50:53"
123489942,0,"0.0.0","2024-05-10 09:05:57"
123489941,4,"0.0.0","2024-05-09 21:18:26"
123489940,1,"0.0.0","2024-05-09 18:34:25"
123489939,0,"0.0.0","2024-05-09 14:17:55"
123489938,2,"0.0.0","2024-05-09 10:06:05"
123489937,9,"0.0.0","2024-05-09 07:18:51"
123489936,0,"0.0.0","2024-05-09 01:03:19"
123489935,2,"0.0.0","2024-05-08 23:56:50"
123489934,0,"0.0.0","2024-05-08 22:24:38"
123489933,6,"0.0.0","2024-05-08 18:45:30"
123489932,1,"0.0.0","2024-05-08 17:42:59"
123489931,1,"0.0.0","2024-05-08 16:47:21"
123489930,0,"0.0.0","2024-05-08 15:48:00"
123489929,2,"0.0.0","2024-05-08 14:53:36"
123489928,2,"0.0.0","2024-05-08 13:24:27"
123489927,3,"0.0.0","2024-05-08 12:55:18"
123489926,1,"0.0.0","2024-05-08 12:33:20"
123489925,1,"0.0.0","2024-05-08 11:10:36"
123489924,0,"0.0.0","2024-05-08 04:36:26"
123489923,0,"0.0.0","2024-05-08 03:15:22"
123489922,0,"0.0.0","2024-05-07 22:47:05"
123489921,3,"0.0.0","2024-05-07 22:33:44"
123489920,0,"0.0.0","2024-05-07 19:07:59"
123489919,0,"0.0.0","2024-05-07 18:55:57"
123489918,2,"0.0.0","2024-05-07 18:44:40"
123489917,1,"0.0.0","2024-05-07 17:34:17"
123489916,0,"0.0.0","2024-05-07 15:21:09"
123489915,6,"0.0.0","2024-05-07 15:05:32"
123489914,0,"0.0.0","2024-05-07 13:38:23"
123489913,0,"0.0.0","2024-05-07 12:14:11"
123489912,0,"0.0.0","2024-05-07 11:00:37"
123489911,0,"0.0.0","2024-05-07 07:51:05"
123489910,0,"0.0.0","2024-05-07 07:00:39"
123489908,0,"0.0.0","2024-05-06 23:04:30"
123489909,2,"0.0.0","2024-05-06 23:04:30"
123489907,0,"0.0.0","2024-05-06 17:14:05"
123489906,0,"0.0.0","2024-05-06 17:01:19"
123489905,6,"0.0.0","2024-05-06 15:09:06"
123489904,0,"0.0.0","2024-05-06 11:36:29"
123489903,0,"0.0.0","2024-05-06 11:29:24"
123489902,1,"0.0.0","2024-05-06 08:52:21"
123489901,1,"0.0.0","2024-05-06 00:01:00"
123489900,0,"0.0.0","2024-05-05 19:44:50"
123489899,0,"0.0.0","2024-05-05 19:26:53"
123489898,0,"0.0.0","2024-05-05 16:04:57"
123489897,17,"0.0.0","2024-05-05 14:00:07"
123489896,0,"0.0.0","2024-05-05 12:28:34"
123489895,0,"0.0.0","2024-05-05 11:09:35"
123489894,1,"0.0.0","2024-05-05 10:00:52"
123489893,0,"0.0.0","2024-05-04 22:14:23"
123489892,0,"0.0.0","2024-05-04 21:06:26"
123489891,1,"0.0.0","2024-05-04 20:47:42"
123489890,1,"0.0.0","2024-05-04 16:41:23"
123489889,1,"0.0.0","2024-05-04 16:14:26"
123489888,0,"0.0.0","2024-05-04 15:43:17"
123489887,0,"0.0.0","2024-05-04 10:41:14"
123489886,0,"0.0.0","2024-05-04 04:46:32"
123489885,0,"0.0.0","2024-05-04 00:57:53"
123489884,0,"0.0.0","2024-05-03 21:06:36"
123489883,1,"0.0.0","2024-05-03 19:31:15"
123489882,5,"0.0.0","2024-05-03 19:03:09"
123489881,0,"0.0.0","2024-05-03 17:14:21"
123489880,0,"0.0.0","2024-05-03 15:46:40"
123489879,0,"0.0.0","2024-05-03 13:34:09"
123489878,0,"0.0.0","2024-05-03 13:31:33"
123489877,1,"0.0.0","2024-05-03 10:51:33"
123489876,0,"0.0.0","2024-05-03 10:18:34"
123489875,0,"0.0.0","2024-05-03 08:40:18"
123489874,2,"0.0.0","2024-05-03 08:29:52"
123489873,1,"0.0.0","2024-05-03 03:43:23"
123489872,0,"0.0.0","2024-05-02 21:03:33"
123489871,0,"0.0.0","2024-05-02 20:47:09"
123489870,2,"0.0.0","2024-05-02 19:44:31"
123489869,0,"0.0.0","2024-05-02 18:26:31"
123489868,7,"0.0.0","2024-05-02 12:34:45"
123489867,0,"0.0.0","2024-05-02 11:54:32"
123489866,1,"0.0.0","2024-05-02 10:01:48"
123489865,1,"0.0.0","2024-05-02 08:30:35"
123489864,3,"0.0.0","2024-05-02 07:33:47"
123489863,28,"0.0.0","2024-05-02 03:49:05"
123489862,0,"0.0.0","2024-05-02 01:02:11"
123489861,0,"0.0.0","2024-05-02 00:10:35"
123489860,1,"0.0.0","2024-05-01 19:57:08"
123489859,0,"0.0.0","2024-05-01 14:42:37"
123489858,0,"0.0.0","2024-05-01 11:54:03"
123489857,0,"0.0.0","2024-05-01 11:17:02"
123489856,0,"0.0.0","2024-05-01 09:49:22"
123489855,1,"0.0.0","2024-05-01 09:42:27"
123489854,1,"0.0.0","2024-04-30 23:06:21"
123489853,2,"0.0.0","2024-04-30 14:57:59"
123489852,0,"0.0.0","2024-04-30 12:20:05"
123489851,4,"0.0.0","2024-04-30 08:49:17"
123489850,1,"0.0.0","2024-04-29 22:48:08"
123489849,1,"0.0.0","2024-04-29 19:22:38"
123489848,2,"0.0.0","2024-04-29 18:43:07"
123489847,0,"0.0.0","2024-04-29 18:35:52"
123489846,4,"0.0.0","2024-04-29 16:16:24"
123489845,2,"0.0.0","2024-04-29 14:24:19"
123489844,1,"0.0.0","2024-04-29 12:59:40"
123489843,4,"0.0.0","2024-04-29 11:08:39"
123489842,0,"0.0.0","2024-04-29 10:50:42"
123489841,0,"0.0.0","2024-04-29 07:30:58"
123489840,2,"0.0.0","2024-04-29 05:10:57"
123489839,0,"0.0.0","2024-04-29 02:24:33"
123489838,0,"0.0.0","2024-04-29 01:44:47"
123489837,0,"0.0.0","2024-04-29 00:21:32"
123489836,0,"0.0.0","2024-04-28 23:34:35"
123489835,1,"0.0.0","2024-04-28 23:08:29"
123489834,0,"0.0.0","2024-04-28 18:48:46"
123489832,0,"0.0.0","2024-04-28 16:27:30"
123489831,1,"0.0.0","2024-04-28 13:29:36"
123489830,3,"0.0.0","2024-04-28 02:41:47"
123489829,3,"0.0.0","2024-04-28 01:06:27"
123489828,0,"0.0.0","2024-04-27 16:20:26"
123489827,1,"0.0.0","2024-04-27 14:57:32"
123489826,2,"0.0.0","2024-04-27 13:32:54"
123489825,3,"0.0.0","2024-04-27 12:35:10"
123489824,0,"0.0.0","2024-04-27 07:31:02"
123489823,0,"0.0.0","2024-04-27 01:45:18"
123489822,2,"0.0.0","2024-04-26 18:29:58"
123489821,2,"0.0.0","2024-04-26 18:22:56"
123489820,0,"0.0.0","2024-04-26 17:42:48"
123489819,4,"0.0.0","2024-04-26 16:53:25"
123489818,0,"0.0.0","2024-04-26 14:26:32"
123489817,1,"0.0.0","2024-04-26 14:01:37"
123489816,0,"0.0.0","2024-04-26 12:34:38"
123489815,0,"0.0.0","2024-04-26 12:16:28"
123489814,1,"0.0.0","2024-04-26 11:05:07"
123489813,0,"0.0.0","2024-04-26 08:32:28"
123489812,15,"0.0.0","2024-04-26 00:44:16"
123489811,0,"0.0.0","2024-04-25 21:34:15"
123489810,18,"0.0.0","2024-04-25 14:15:18"
123489808,0,"0.0.0","2024-04-25 04:53:36"
123489807,0,"0.0.0","2024-04-25 03:25:34"
123489806,2,"0.0.0","2024-04-25 01:17:52"
123489805,2,"0.0.0","2024-04-24 23:39:53"
123489804,3,"0.0.0","2024-04-24 23:08:30"
123489803,0,"0.0.0","2024-04-24 22:43:42"
123489802,0,"0.0.0","2024-04-24 18:00:04"
123489801,0,"0.0.0","2024-04-24 16:54:10"
123489800,0,"0.0.0","2024-04-24 13:51:50"
123489799,0,"0.0.0","2024-04-24 12:12:38"
123489798,0,"0.0.0","2024-04-24 09:15:44"
123489797,2,"0.0.0","2024-04-24 03:24:19"
123489796,1,"0.0.0","2024-04-23 21:55:50"
123489795,0,"0.0.0","2024-04-23 20:36:06"
123489794,0,"0.0.0","2024-04-23 18:36:28"
123489793,0,"0.0.0","2024-04-23 18:02:09"
123489792,15,"0.0.0","2024-04-23 16:31:16"
123489791,0,"0.0.0","2024-04-23 14:05:55"
123489790,0,"0.0.0","2024-04-23 13:32:24"
123489789,4,"0.0.0","2024-04-23 13:23:51"
123489788,0,"0.0.0","2024-04-23 12:43:10"
123489787,2,"0.0.0","2024-04-23 12:21:14"
123489786,0,"0.0.0","2024-04-23 11:12:31"
123489785,3,"0.0.0","2024-04-23 09:19:34"
123489784,0,"0.0.0","2024-04-22 23:12:52"
123489783,1,"0.0.0","2024-04-22 18:28:13"
123489782,1,"0.0.0","2024-04-22 17:53:22"
123489781,3,"0.0.0","2024-04-22 14:58:07"
123489780,0,"0.0.0","2024-04-22 14:39:36"
123489779,0,"0.0.0","2024-04-22 08:08:41"
123489778,0,"0.0.0","2024-04-21 23:53:29"
123489777,3,"0.0.0","2024-04-21 21:58:50"
123489776,1,"0.0.0","2024-04-21 19:40:40"
123489775,2,"0.0.0","2024-04-21 18:49:38"
123489774,0,"0.0.0","2024-04-21 15:15:23"
123489773,0,"0.0.0","2024-04-21 14:02:13"
123489772,0,"0.0.0","2024-04-21 13:55:25"
123489771,2,"0.0.0","2024-04-21 12:51:53"
123489770,0,"0.0.0","2024-04-21 08:58:40"
123489769,0,"0.0.0","2024-04-21 01:11:13"
123489768,0,"0.0.0","2024-04-20 21:20:18"
123489767,2,"0.0.0","2024-04-20 20:50:39"
123489766,10,"0.0.0","2024-04-20 19:47:52"
123489765,10,"0.0.0","2024-04-20 19:42:52"
123489764,6,"0.0.0","2024-04-20 19:00:12"
123489763,0,"0.0.0","2024-04-20 18:10:30"
123489762,0,"0.0.0","2024-04-20 17:11:34"
123489761,6,"0.0.0","2024-04-20 11:25:12"
123489760,2,"0.0.0","2024-04-20 11:13:50"
123489759,3,"0.0.0","2024-04-20 10:01:59"
123489758,0,"0.0.0","2024-04-20 09:35:18"
123489757,3,"0.0.0","2024-04-20 08:10:46"
123489756,1,"0.0.0","2024-04-20 08:10:06"
123489755,0,"0.0.0","2024-04-20 04:52:27"
123489754,0,"0.0.0","2024-04-20 04:05:25"
123489753,1,"0.0.0","2024-04-20 03:49:18"
123489752,0,"0.0.0","2024-04-20 00:57:57"
123489751,0,"0.0.0","2024-04-19 21:34:11"
123489750,1,"0.0.0","2024-04-19 21:26:23"
123489749,4,"0.0.0","2024-04-19 18:27:43"
123489748,0,"0.0.0","2024-04-19 16:44:17"
123489747,1,"0.0.0","2024-04-19 16:39:52"
123489746,1,"0.0.0","2024-04-19 16:36:29"
123489745,5,"0.0.0","2024-04-19 16:00:53"
123489744,1,"0.0.0","2024-04-19 15:42:48"
123489743,0,"0.0.0","2024-04-19 15:04:12"
123489742,4,"0.0.0","2024-04-19 12:22:25"
123489741,0,"0.0.0","2024-04-19 04:59:51"
123489740,0,"0.0.0","2024-04-19 03:24:21"
123489739,1,"0.0.0","2024-04-19 02:29:35"
123489738,0,"0.0.0","2024-04-18 19:58:06"
123489737,0,"0.0.0","2024-04-18 18:15:54"
123489736,0,"0.0.0","2024-04-18 17:20:47"
123489735,0,"0.0.0","2024-04-18 17:09:55"
123489734,1,"0.0.0","2024-04-18 15:20:39"
123489733,0,"0.0.0","2024-04-18 15:17:50"
123489732,1,"0.0.0","2024-04-18 15:17:21"
123489731,1,"0.0.0","2024-04-18 13:35:29"
123489730,7,"0.0.0","2024-04-18 12:25:38"
123489729,1,"0.0.0","2024-04-18 08:02:46"
123489728,0,"0.0.0","2024-04-18 07:43:05"
123489727,0,"0.0.0","2024-04-18 05:03:45"
123489726,0,"0.0.0","2024-04-18 04:17:00"
123489725,0,"0.0.0","2024-04-18 00:56:43"
123489724,0,"0.0.0","2024-04-18 00:46:46"
123489723,3,"0.0.0","2024-04-17 20:01:59"
123489722,0,"0.0.0","2024-04-17 18:22:00"
123489721,0,"0.0.0","2024-04-17 17:57:21"
123489720,2,"0.0.0","2024-04-17 16:42:00"
123489719,0,"0.0.0","2024-04-17 14:40:09"
123489718,0,"0.0.0","2024-04-17 12:24:51"
123489717,0,"0.0.0","2024-04-17 10:53:19"
123489716,2,"0.0.0","2024-04-17 09:52:38"
123489715,0,"0.0.0","2024-04-17 07:38:53"
123489714,0,"0.0.0","2024-04-16 18:20:55"
123489713,0,"0.0.0","2024-04-16 16:05:35"
123489712,0,"0.0.0","2024-04-16 15:46:30"
123489711,0,"0.0.0","2024-04-16 14:30:31"
123489710,0,"0.0.0","2024-04-16 14:24:16"
123489709,0,"0.0.0","2024-04-16 13:54:09"
123489708,8,"0.0.0","2024-04-16 13:26:54"
123489707,0,"0.0.0","2024-04-16 12:52:57"
123489706,56,"0.0.0","2024-04-16 12:47:10"
123489705,0,"0.0.0","2024-04-16 10:26:44"
123489704,0,"0.0.0","2024-04-16 10:00:00"
123489703,0,"0.0.0","2024-04-16 06:00:27"
123489702,1,"0.0.0","2024-04-16 04:45:15"
123489701,0,"0.0.0","2024-04-16 04:17:51"
123489700,0,"0.0.0","2024-04-15 23:57:47"
123489699,4,"0.0.0","2024-04-15 21:55:03"
123489698,0,"0.0.0","2024-04-15 21:35:55"
123489697,3,"0.0.0","2024-04-15 18:48:34"
123489696,0,"0.0.0","2024-04-15 18:40:44"
123489695,0,"0.0.0","2024-04-15 17:02:34"
123489694,0,"0.0.0","2024-04-15 15:43:32"
123489693,0,"0.0.0","2024-04-15 15:37:18"
123489692,1,"0.0.0","2024-04-15 15:27:28"
123489691,0,"0.0.0","2024-04-15 15:02:51"
123489690,0,"0.0.0","2024-04-15 14:49:48"
123489689,0,"0.0.0","2024-04-15 13:36:30"
123489688,0,"0.0.0","2024-04-15 13:34:37"
123489687,0,"0.0.0","2024-04-15 13:27:41"
123489686,1,"0.0.0","2024-04-15 13:00:31"
123489685,0,"0.0.0","2024-04-15 12:57:39"
123489684,0,"0.0.0","2024-04-15 12:43:41"
123489683,2,"0.0.0","2024-04-15 12:42:41"
123489682,0,"0.0.0","2024-04-15 12:06:02"
123489681,1,"0.0.0","2024-04-15 12:03:16"
123489680,0,"0.0.0","2024-04-15 09:18:36"
123489679,0,"0.0.0","2024-04-15 09:18:23"
123489678,0,"0.0.0","2024-04-15 09:18:08"
123489677,0,"0.0.0","2024-04-15 09:18:00"
123489676,0,"0.0.0","2024-04-15 09:17:47"
123489675,0,"0.0.0","2024-04-15 07:58:02"
123489674,0,"0.0.0","2024-04-15 06:29:34"
123489673,0,"0.0.0","2024-04-15 05:11:45"
123489672,2,"0.0.0","2024-04-15 04:13:18"
123489671,1,"0.0.0","2024-04-15 02:01:24"
123489670,4,"0.0.0","2024-04-14 22:27:30"
123489669,1,"0.0.0","2024-04-14 18:06:05"
123489668,1,"0.0.0","2024-04-14 15:19:04"
123489667,7,"0.0.0","2024-04-14 12:45:30"
123489666,2,"0.0.0","2024-04-14 12:31:39"
123489665,4,"0.0.0","2024-04-14 05:29:58"
123489664,0,"0.0.0","2024-04-14 00:13:03"
123489663,1,"0.0.0","2024-04-13 18:56:29"
123489662,2,"0.0.0","2024-04-13 18:33:31"
123489661,1,"0.0.0","2024-04-13 18:23:28"
123489660,0,"0.0.0","2024-04-13 18:20:00"
123489659,0,"0.0.0","2024-04-13 17:34:59"
123489658,0,"0.0.0","2024-04-13 15:16:28"
123489657,2,"0.0.0","2024-04-12 20:15:21"
123489656,0,"0.0.0","2024-04-12 14:01:13"
123489655,1,"0.0.0","2024-04-12 13:44:56"
123489654,0,"0.0.0","2024-04-12 12:49:26"
123489653,0,"0.0.0","2024-04-12 09:50:36"
123489652,3,"0.0.0","2024-04-12 09:45:56"
123489651,5,"0.0.0","2024-04-12 08:49:55"
123489650,0,"0.0.0","2024-04-12 05:50:49"
123489649,1,"0.0.0","2024-04-12 02:26:08"
123489648,1,"0.0.0","2024-04-12 00:14:09"
123489647,10,"0.0.0","2024-04-11 22:23:26"
123489646,1,"0.0.0","2024-04-11 20:29:49"
123489645,5,"0.0.0","2024-04-11 19:51:51"
123489644,0,"0.0.0","2024-04-11 18:46:03"
123489643,0,"0.0.0","2024-04-11 18:03:28"
123489642,0,"0.0.0","2024-04-11 15:25:01"
123489641,0,"0.0.0","2024-04-11 14:43:26"
123489640,0,"0.0.0","2024-04-11 13:23:04"
123489639,3,"0.0.0","2024-04-11 12:45:35"
123489638,1,"0.0.0","2024-04-11 11:33:16"
123489637,0,"0.0.0","2024-04-11 11:19:13"
123489636,1,"0.0.0","2024-04-10 21:40:19"
123489635,2,"0.0.0","2024-04-10 19:00:10"
123489634,6,"0.0.0","2024-04-10 18:45:34"
123489633,0,"0.0.0","2024-04-10 16:54:54"
123489632,0,"0.0.0","2024-04-10 14:13:28"
123489631,6,"0.0.0","2024-04-10 11:31:25"
123489630,3,"0.0.0","2024-04-10 08:53:08"
123489629,0,"0.0.0","2024-04-10 08:13:39"
123489628,0,"0.0.0","2024-04-10 07:38:45"
123489627,0,"0.0.0","2024-04-10 07:25:43"
123489626,1,"0.0.0","2024-04-10 06:19:32"
123489625,0,"0.0.0","2024-04-10 06:14:43"
123489624,1,"0.0.0","2024-04-10 05:13:10"
123489623,0,"0.0.0","2024-04-10 05:10:57"
123489622,0,"0.0.0","2024-04-10 04:36:15"
123489621,0,"0.0.0","2024-04-10 04:07:43"
123489620,0,"0.0.0","2024-04-10 04:03:56"
123489619,0,"0.0.0","2024-04-10 03:52:47"
123489618,2,"0.0.0","2024-04-10 03:48:46"
123489617,0,"0.0.0","2024-04-10 03:33:15"
123489616,0,"0.0.0","2024-04-10 02:24:18"
123489615,0,"0.0.0","2024-04-10 02:07:47"
123489614,15,"0.0.0","2024-04-10 02:06:12"
123489613,1,"0.0.0","2024-04-10 01:25:41"
123489612,0,"0.0.0","2024-04-10 01:06:18"
123489611,1,"0.0.0","2024-04-10 01:04:22"
123489610,0,"0.0.0","2024-04-10 01:00:55"
123489609,0,"0.0.0","2024-04-10 00:57:25"
123489608,0,"0.0.0","2024-04-10 00:51:53"
123489607,2,"0.0.0","2024-04-10 00:49:07"
123489606,0,"0.0.0","2024-04-10 00:32:15"
123489605,0,"0.0.0","2024-04-10 00:21:10"
123489604,0,"0.0.0","2024-04-10 00:10:38"
123489603,0,"0.0.0","2024-04-09 23:45:27"
123489602,0,"0.0.0","2024-04-09 23:25:53"
123489601,0,"0.0.0","2024-04-09 23:00:22"
123489600,0,"0.0.0","2024-04-09 22:56:38"
123489599,0,"0.0.0","2024-04-09 22:14:44"
123489598,1,"0.0.0","2024-04-09 21:58:27"
123489597,0,"0.0.0","2024-04-09 21:52:01"
123489596,0,"0.0.0","2024-04-09 21:43:28"
123489595,1,"0.0.0","2024-04-09 21:36:49"
123489594,0,"0.0.0","2024-04-09 21:22:42"
123489593,1,"0.0.0","2024-04-09 21:16:30"
123489592,0,"0.0.0","2024-04-09 20:49:29"
123489591,1,"0.0.0","2024-04-09 20:47:04"
123489590,2,"0.0.0","2024-04-09 20:41:10"
123489589,0,"0.0.0","2024-04-09 20:40:14"
123489588,3,"0.0.0","2024-04-09 20:09:11"
123489587,0,"0.0.0","2024-04-09 19:46:41"
123489586,0,"0.0.0","2024-04-09 19:45:39"
123489585,6,"0.0.0","2024-04-09 19:42:23"
123489584,0,"0.0.0","2024-04-09 19:31:33"
123489583,0,"0.0.0","2024-04-09 19:31:05"
123489582,4,"0.0.0","2024-04-09 19:22:30"
123489581,0,"0.0.0","2024-04-09 19:08:03"
123489580,0,"0.0.0","2024-04-09 18:56:26"
123489579,1,"0.0.0","2024-04-09 18:52:38"
123489578,2,"0.0.0","2024-04-09 18:33:25"
123489577,2,"0.0.0","2024-04-09 18:20:00"
123489576,2,"0.0.0","2024-04-09 18:14:29"
123489575,1,"0.0.0","2024-04-09 18:12:51"
123489574,0,"0.0.0","2024-04-09 17:48:43"
123489573,1,"0.0.0","2024-04-09 17:32:37"
123489572,0,"0.0.0","2024-04-09 17:19:24"
123489571,0,"0.0.0","2024-04-09 17:05:08"
123489570,0,"0.0.0","2024-04-09 16:46:40"
123489569,1,"0.0.0","2024-04-09 16:43:56"
123489568,2,"0.0.0","2024-04-09 14:47:19"
123489567,1,"0.0.0","2024-04-09 14:32:59"
123489566,4,"0.0.0","2024-04-09 13:35:44"
123489565,3,"0.0.0","2024-04-09 13:21:26"
123489564,2,"0.0.0","2024-04-09 11:12:05"
123489563,0,"0.0.0","2024-04-09 10:38:51"
123489562,0,"0.0.0","2024-04-09 10:22:37"
123489561,0,"0.0.0","2024-04-09 10:14:37"
123489560,4,"0.0.0","2024-04-09 09:36:12"
123489559,0,"0.0.0","2024-04-09 09:04:12"
123489558,0,"0.0.0","2024-04-09 08:56:27"
123489557,0,"0.0.0","2024-04-09 08:33:59"
123489556,0,"0.0.0","2024-04-09 08:20:26"
123489555,0,"0.0.0","2024-04-09 08:16:05"
123489554,4,"0.0.0","2024-04-09 08:02:57"
123489553,0,"0.0.0","2024-04-09 07:18:02"
123489552,0,"0.0.0","2024-04-09 07:17:38"
123489551,2,"0.0.0","2024-04-09 06:24:19"
123489550,0,"0.0.0","2024-04-09 06:08:21"
123489549,1,"0.0.0","2024-04-09 05:59:43"
123489548,0,"0.0.0","2024-04-09 05:42:34"
123489547,0,"0.0.0","2024-04-09 05:31:58"
123489546,3,"0.0.0","2024-04-09 04:43:58"
123489545,1,"0.0.0","2024-04-09 04:37:59"
123489544,0,"0.0.0","2024-04-09 03:24:16"
123489543,0,"0.0.0","2024-04-09 03:14:34"
123489542,4,"0.0.0","2024-04-09 03:14:33"
123489541,1,"0.0.0","2024-04-09 02:59:36"
123489540,0,"0.0.0","2024-04-09 02:18:01"
123489539,1,"0.0.0","2024-04-09 01:24:07"
123489538,0,"0.0.0","2024-04-09 01:09:23"
123489537,0,"0.0.0","2024-04-09 00:59:05"
123489536,0,"0.0.0","2024-04-09 00:34:12"
123489535,0,"0.0.0","2024-04-09 00:19:20"
123489534,0,"0.0.0","2024-04-08 23:59:48"
123489533,2,"0.0.0","2024-04-08 23:34:26"
123489532,6,"0.0.0","2024-04-08 23:32:37"
123489531,2,"0.0.0","2024-04-08 22:58:09"
123489530,3,"0.0.0","2024-04-08 22:09:32"
123489529,3,"0.0.0","2024-04-08 21:30:22"
123489528,0,"0.0.0","2024-04-08 21:29:16"
123489527,0,"0.0.0","2024-04-08 21:00:20"
123489526,0,"0.0.0","2024-04-08 20:53:44"
123489525,1,"0.0.0","2024-04-08 20:33:18"
123489524,0,"0.0.0","2024-04-08 19:53:36"
123489523,3,"0.0.0","2024-04-08 19:41:06"
123489522,0,"0.0.0","2024-04-08 19:34:13"
123489521,0,"0.0.0","2024-04-08 18:54:27"
123489520,0,"0.0.0","2024-04-08 18:46:23"
123489519,1,"0.0.0","2024-04-08 18:29:22"
123489518,8,"0.0.0","2024-04-08 18:28:15"
123489517,2,"0.0.0","2024-04-08 18:21:41"
123489516,1,"0.0.0","2024-04-08 18:17:20"
123489515,0,"0.0.0","2024-04-08 18:03:35"
123489514,1,"0.0.0","2024-04-08 17:55:06"
123489513,1,"0.0.0","2024-04-08 17:38:31"
123489512,2,"0.0.0","2024-04-08 17:19:41"
123489511,0,"0.0.0","2024-04-08 17:14:22"
123489510,0,"0.0.0","2024-04-08 16:53:17"
123489509,0,"0.0.0","2024-04-08 16:24:47"
123489508,2,"0.0.0","2024-04-08 16:04:21"
123489507,0,"0.0.0","2024-04-08 15:19:51"
123489506,3,"0.0.0","2024-04-08 14:55:46"
123489505,1,"0.0.0","2024-04-08 14:46:46"
123489504,2,"0.0.0","2024-04-08 13:31:26"
123489503,0,"0.0.0","2024-04-08 13:30:41"
123489502,0,"0.0.0","2024-04-08 13:12:45"
123489501,0,"0.0.0","2024-04-08 13:10:15"
123489500,1,"0.0.0","2024-04-08 12:35:39"
123489499,0,"0.0.0","2024-04-08 12:20:26"
123489498,0,"0.0.0","2024-04-08 10:42:52"
123489497,0,"0.0.0","2024-04-08 10:17:04"
123489496,1,"0.0.0","2024-04-08 09:56:44"
123489495,0,"0.0.0","2024-04-08 06:01:38"
123489494,0,"0.0.0","2024-04-08 05:31:12"
123489493,0,"0.0.0","2024-04-08 03:51:14"
123489492,0,"0.0.0","2024-04-08 03:21:32"
123489491,0,"0.0.0","2024-04-08 03:11:13"
123489490,0,"0.0.0","2024-04-08 03:01:27"
123489489,1,"0.0.0","2024-04-08 02:32:13"
123489488,0,"0.0.0","2024-04-08 01:57:15"
123489487,0,"0.0.0","2024-04-08 01:31:39"
123489486,0,"0.0.0","2024-04-08 00:42:40"
123489485,0,"0.0.0","2024-04-08 00:37:32"
123489484,2,"0.0.0","2024-04-08 00:18:55"
123489483,5,"0.0.0","2024-04-07 23:58:30"
123489482,0,"0.0.0","2024-04-07 23:49:20"
123489481,0,"0.0.0","2024-04-07 23:45:39"
123489480,0,"0.0.0","2024-04-07 23:27:00"
123489479,0,"0.0.0","2024-04-07 23:09:06"
123489478,0,"0.0.0","2024-04-07 22:28:29"
123489477,0,"0.0.0","2024-04-07 21:07:40"
123489476,0,"0.0.0","2024-04-07 21:06:20"
123489475,0,"0.0.0","2024-04-07 21:04:57"
123489474,0,"0.0.0","2024-04-07 20:49:47"
123489473,0,"0.0.0","2024-04-07 19:43:08"
